Produção - feijão
Sigla;Código;Município;2017;2018;2019;2020;2021;2022;2023;
SP;3502606;Aparecida d'Oeste;116;123;0;0;0;;;
SP;3502705;Apiaí;75;60;54;54;54;36;6;
SP;3502754;Araçariguama;0;0;0;0;0;;;
SP;3502804;Araçatuba;210;170;0;0;0;;;
SP;3502903;Araçoiaba da Serra;151;151;151;151;161;80;160;
SP;3503000;Aramina;0;0;10;10;10;4;12;
SP;3503109;Arandu;1368;1512;2880;3060;2070;690;550;
SP;3503158;Arapeí;15;15;18;15;15;15;15;
SP;3503208;Araraquara;184;168;102;174;112;30;25;
SP;3503307;Araras;0;0;0;0;0;;;
SP;3503356;Arco-Íris;0;0;0;0;0;;;
SP;3503406;Arealva;0;60;51;69;68;23;38;
SP;3503505;Areias;36;35;41;36;36;30;30;
SP;3503604;Areiópolis;0;0;0;0;14;;;
SP;3503703;Ariranha;0;0;0;0;0;;;
SP;3503802;Artur Nogueira;0;0;6;18;18;9;9;
SP;3503901;Arujá;0;0;0;0;0;;;
SP;3503950;Aspásia;0;1;0;0;0;;;
SP;3504008;Assis;72;50;30;0;0;;;
SP;3504107;Atibaia;86;76;76;76;76;45;45;
SP;3504206;Auriflama;0;0;0;0;0;;;
SP;3504305;Avaí;0;0;0;0;0;;;
SP;3504404;Avanhandava;0;0;0;0;0;;;
SP;3504503;Avaré;2160;3367;4800;4470;3353;2000;2000;
SP;3504602;Bady Bassitt;0;0;0;0;0;;;
SP;3504701;Balbinos;0;0;0;0;0;;;
SP;3504800;Bálsamo;0;0;0;0;0;;;
SP;3504909;Bananal;49;49;49;49;49;33;35;
SP;3505005;Barão de Antonina;353;293;112;56;0;56;150;
SP;3505104;Barbosa;0;0;0;0;0;;;
SP;3505203;Bariri;48;48;36;36;36;30;;
SP;3505302;Barra Bonita;0;0;0;0;0;;;
SP;3505351;Barra do Chapéu;95;78;108;78;78;32;12;
SP;3505401;Barra do Turvo;39;78;64;56;56;80;80;
SP;3505500;Barretos;0;288;495;0;0;15;42;
SP;3505609;Barrinha;0;0;0;0;0;;;
SP;3505708;Barueri;0;0;0;0;0;;;
SP;3505807;Bastos;0;0;0;0;0;;;
SP;3505906;Batatais;29;29;29;29;29;30;30;
SP;3506003;Bauru;0;0;0;0;0;;;
SP;3506102;Bebedouro;11;5;0;0;0;;;
SP;3506201;Bento de Abreu;0;0;0;0;0;;;
SP;3506300;Bernardino de Campos;1455;1290;540;222;108;60;150;
SP;3506359;Bertioga;0;0;0;0;0;;;
SP;3506409;Bilac;11;0;0;0;0;;;
SP;3506508;Birigui;0;0;0;0;0;;;
SP;3506607;Biritiba-Mirim;3;0;0;0;0;;;
SP;3506706;Boa Esperança do Sul;0;0;0;0;0;;;
SP;3506805;Bocaina;0;0;0;0;0;;;
SP;3506904;Bofete;0;0;0;0;0;;;
SP;3507001;Boituva;32;40;40;29;0;;1;
SP;3507100;Bom Jesus dos Perdões;0;0;0;0;0;;;
SP;3507159;Bom Sucesso de Itararé;36;38;38;39;39;20;20;
SP;3507209;Borá;0;0;0;0;0;;;
SP;3507308;Boracéia;0;6;0;0;0;;;
SP;3507407;Borborema;126;6;0;0;0;;;
SP;3507456;Borebi;132;419;419;0;0;45;65;
SP;3507506;Botucatu;2844;1620;1854;1854;702;1030;1030;
SP;3507605;Bragança Paulista;219;219;92;92;92;240;240;
SP;3507704;Braúna;0;0;0;0;0;;;
SP;3507753;Brejo Alegre;7;96;27;0;0;;;
SP;3507803;Brodowski;0;0;0;0;0;;;
SP;3507902;Brotas;780;526;132;333;89;200;200;
SP;3508009;Buri;4540;7115;4410;4410;8601;2465;2465;
SP;3508108;Buritama;411;552;288;288;288;60;60;
SP;3508207;Buritizal;0;0;0;0;0;;;
SP;3508306;Cabrália Paulista;0;0;0;0;0;;;
SP;3508405;Cabreúva;10;28;17;30;24;10;10;
SP;3508504;Caçapava;90;90;90;90;90;60;;
SP;3508603;Cachoeira Paulista;32;24;32;32;32;18;18;
SP;3508702;Caconde;162;162;44;41;43;25;35;
SP;3508801;Cafelândia;13;19;0;0;0;;;
SP;3508900;Caiabu;0;0;0;0;0;;;
SP;3509007;Caieiras;0;0;0;0;0;;;
SP;3509106;Caiuá;100;100;35;0;0;;;
SP;3509205;Cajamar;0;0;0;0;0;;;
SP;3509254;Cajati;6;6;3;3;3;5;5;
SP;3509304;Cajobi;0;0;0;0;0;;;
SP;3509403;Cajuru;0;0;0;0;0;;;
SP;3509452;Campina do Monte Alegre;2091;1476;1230;984;1009;410;260;
SP;3509502;Campinas;195;70;108;108;20;10;30;
SP;3509601;Campo Limpo Paulista;0;0;0;0;0;;;
SP;3509700;Campos do Jordão;1;1;0;1;0;;;
SP;3509809;Campos Novos Paulista;4;97;0;91;82;70;70;
SP;3509908;Cananéia;25;13;8;8;8;6;6;
SP;3509957;Canas;0;0;0;0;0;;;
SP;3510005;Cândido Mota;276;276;276;870;1020;600;600;
SP;3510104;Cândido Rodrigues;0;0;0;0;0;4;42;
SP;3510153;Canitar;0;0;0;0;0;;;
SP;3510203;Capão Bonito;8620;13950;15500;15500;15600;5000;2000;
SP;3510302;Capela do Alto;120;480;480;360;480;200;150;
SP;3510401;Capivari;0;0;0;0;0;;;
SP;3510500;Caraguatatuba;0;0;0;0;0;;;
SP;3510609;Carapicuíba;0;0;0;0;0;;;
SP;3510708;Cardoso;0;1149;326;764;296;48;150;
SP;3510807;Casa Branca;12600;12600;9600;9386;5900;1300;1500;
SP;3510906;Cássia dos Coqueiros;72;198;390;9;9;5;;
SP;3511003;Castilho;0;0;98;98;98;100;60;
SP;3511102;Catanduva;0;0;0;0;0;;;
SP;3511201;Catiguá;0;0;0;0;0;;;
SP;3511300;Cedral;9;0;2;2;2;2;2;
SP;3511409;Cerqueira César;750;1050;5550;2775;2205;1200;1200;
SP;3511508;Cerquilho;48;168;192;192;312;130;130;
SP;3511607;Cesário Lange;0;646;247;185;369;230;230;
SP;3511706;Charqueada;0;0;0;0;0;;;
SP;3511904;Clementina;0;0;0;0;0;;;
SP;3512001;Colina;150;0;0;144;135;100;;
SP;3512100;Colômbia;0;76;0;0;0;;70;
SP;3512209;Conchal;0;0;0;0;0;;;
SP;3512308;Conchas;0;0;0;0;10;;;
SP;3512407;Cordeirópolis;0;0;0;0;0;;;
SP;3512506;Coroados;0;0;0;0;0;;;
SP;3512605;Coronel Macedo;4500;3612;5890;4200;4320;1800;1800;
SP;3512704;Corumbataí;60;56;2;107;79;116;21;
SP;3512803;Cosmópolis;0;0;0;0;0;;;
SP;3512902;Cosmorama;0;0;0;76;84;40;40;
SP;3513009;Cotia;0;0;0;0;0;;;
SP;3513108;Cravinhos;0;0;0;0;0;;;
SP;3513207;Cristais Paulista;0;0;0;0;0;;;
SP;3513306;Cruzália;203;45;108;0;0;;;
SP;3513405;Cruzeiro;60;60;60;60;60;50;50;
SP;3513504;Cubatão;0;0;0;0;0;;;
SP;3513603;Cunha;414;120;100;100;300;300;300;
SP;3513702;Descalvado;0;0;0;6;6;6;6;
SP;3513801;Diadema;;;;;;;;
SP;3513850;Dirce Reis;0;0;0;0;0;;;
SP;3513900;Divinolândia;225;0;0;0;135;40;6;
SP;3514007;Dobrada;0;0;0;0;0;;;
SP;3514106;Dois Córregos;0;0;0;0;0;;;
SP;3514205;Dolcinópolis;0;0;0;0;0;;;
SP;3514304;Dourado;0;0;0;0;0;;;
SP;3514403;Dracena;56;0;0;0;0;3;3;
SP;3514502;Duartina;5;3;8;0;3;3;;
SP;3514601;Dumont;0;0;0;0;0;;;
SP;3514700;Echaporã;30;30;8;8;12;12;12;
SP;3514809;Eldorado;10;15;15;15;15;30;30;
SP;3514908;Elias Fausto;0;144;0;0;0;;;
SP;3514924;Elisiário;0;0;0;0;0;;;
SP;3514957;Embaúba;9;0;0;0;0;;;
SP;3515004;Embu;0;0;0;0;0;;;
SP;3515103;Embu-Guaçu;0;0;0;0;0;;;
SP;3515129;Emilianópolis;0;0;0;0;0;;;
SP;3515152;Engenheiro Coelho;0;0;2;2;0;;;
SP;3515186;Espírito Santo do Pinhal;72;112;6;45;43;25;25;
SP;3515194;Espírito Santo do Turvo;0;0;0;0;0;;;
SP;3515202;Estrela d'Oeste;0;0;0;0;0;;;
SP;3515301;Estrela do Norte;0;0;0;0;0;;;
SP;3515350;Euclides da Cunha Paulista;0;0;0;0;0;;;
SP;3515400;Fartura;414;414;510;654;620;;100;
SP;3515509;Fernandópolis;0;0;0;0;0;;;
SP;3515608;Fernando Prestes;0;0;0;0;0;;;
SP;3515657;Fernão;60;100;15;1;2;;;
SP;3515707;Ferraz de Vasconcelos;0;0;0;0;0;;;
SP;3515806;Flora Rica;48;0;0;0;0;;;
SP;3515905;Floreal;36;0;0;0;0;;50;
SP;3516002;Flórida Paulista;65;0;0;75;74;30;50;
SP;3516101;Florínia;362;0;0;0;0;;;
SP;3516200;Franca;96;0;96;96;0;;;
SP;3516309;Francisco Morato;0;0;0;0;0;;;
SP;3516408;Franco da Rocha;0;0;0;0;0;;;
SP;3516507;Gabriel Monteiro;9;9;0;0;0;;3;
SP;3516606;Gália;120;113;30;60;60;;20;
SP;3516705;Garça;24;24;26;36;36;;50;
SP;3516804;Gastão Vidigal;0;0;0;0;0;;5;
SP;3516853;Gavião Peixoto;0;0;0;0;0;;;
SP;3516903;General Salgado;42;44;44;0;0;;;
SP;3517000;Getulina;0;0;0;0;0;;;
SP;3517109;Glicério;0;0;0;0;0;;;
SP;3517208;Guaiçara;0;0;0;0;0;;;
SP;3517307;Guaimbê;44;0;0;0;0;;;
SP;3517406;Guaíra;6000;5796;5796;6210;6750;3500;3300;
SP;3517505;Guapiaçu;0;0;0;0;0;;;
SP;3517604;Guapiara;155;110;111;260;260;175;175;
SP;3517703;Guará;80;80;0;0;0;;;
SP;3517802;Guaraçaí;0;0;0;0;0;;;
SP;3517901;Guaraci;0;0;0;0;0;;;
SP;3518008;Guarani d'Oeste;0;0;0;0;0;;;
SP;3518107;Guarantã;0;0;0;0;0;;;
SP;3518206;Guararapes;0;0;0;0;0;;;
SP;3518305;Guararema;152;69;52;68;68;10;;
SP;3518404;Guaratinguetá;0;0;0;0;0;;;
SP;3518503;Guareí;38;58;60;186;160;73;89;
SP;3518602;Guariba;0;0;0;0;0;;;
SP;3518701;Guarujá;0;0;0;0;0;;;
SP;3518800;Guarulhos;0;0;0;0;0;;;
SP;3518859;Guatapará;0;0;0;0;0;;;
SP;3518909;Guzolândia;0;0;0;0;0;;;
SP;3519006;Herculândia;648;0;0;0;0;;;
SP;3519055;Holambra;240;75;75;51;51;34;34;
SP;3519071;Hortolândia;0;0;0;0;0;;;
SP;3519105;Iacanga;0;0;0;0;0;;;
SP;3519204;Iacri;36;12;0;0;0;;;
SP;3519253;Iaras;277;790;495;615;3672;1000;500;
SP;3519303;Ibaté;0;0;0;0;0;;;
SP;3519402;Ibirá;0;0;0;0;0;;;
SP;3519501;Ibirarema;84;84;75;74;78;12;;
SP;3519600;Ibitinga;0;0;0;0;0;;;
SP;3519709;Ibiúna;630;630;2420;590;720;360;360;
SP;3519808;Icém;0;0;0;0;0;;;
SP;3519907;Iepê;0;0;0;655;0;;;
SP;3520004;Igaraçu do Tietê;0;0;0;0;0;;;
SP;3520103;Igarapava;0;0;0;0;0;;;
SP;3520202;Igaratá;5;0;0;0;0;;;
SP;3520301;Iguape;60;90;90;90;90;30;30;
SP;3520400;Ilhabela;0;0;0;0;0;;;
SP;3520426;Ilha Comprida;;;;;;;;
SP;3520442;Ilha Solteira;101;96;144;144;138;25;60;
SP;3520509;Indaiatuba;1080;864;1440;1440;1080;450;220;
SP;3520608;Indiana;0;0;0;0;0;;;
SP;3520707;Indiaporã;0;0;0;0;0;;;
SP;3520806;Inúbia Paulista;0;0;0;0;0;;;
SP;3520905;Ipaussu;0;0;0;0;0;;;
SP;3521002;Iperó;0;182;182;182;182;88;88;
SP;3521101;Ipeúna;0;0;0;0;0;;;
SP;3521150;Ipiguá;0;0;0;0;0;;;
SP;3521200;Iporanga;80;80;80;80;80;100;100;
SP;3521309;Ipuã;303;288;530;430;430;340;201;
SP;3521408;Iracemápolis;0;0;0;0;0;;;
SP;3521507;Irapuã;35;0;0;0;0;;;
SP;3521606;Irapuru;77;46;34;35;35;34;20;
SP;3521705;Itaberá;18050;16120;18520;17593;17764;5200;5200;
SP;3521804;Itaí;19800;20150;19500;26100;18000;6000;6000;
SP;3521903;Itajobi;8;0;0;0;0;;;
SP;3522000;Itaju;18;18;0;0;0;;;
SP;3522109;Itanhaém;0;0;0;0;0;;;
SP;3522158;Itaóca;17;45;50;50;50;59;49;
SP;3522208;Itapecerica da Serra;0;0;0;0;0;;;
SP;3522307;Itapetininga;4800;2100;2190;2190;2190;350;360;
SP;3522406;Itapeva;63000;35000;35000;37500;31000;10000;10000;
SP;3522505;Itapevi;0;0;0;0;0;;;
SP;3522604;Itapira;6;22;22;5;5;;;
SP;3522653;Itapirapuã Paulista;60;50;50;50;43;48;52;
SP;3522703;Itápolis;0;0;0;0;0;;;
SP;3522802;Itaporanga;1018;720;660;458;450;300;350;
SP;3522901;Itapuí;0;0;0;0;0;;;
SP;3523008;Itapura;924;1115;3237;1071;829;600;500;
SP;3523107;Itaquaquecetuba;0;0;0;0;0;;;
SP;3523206;Itararé;8049;8327;9600;14140;8550;3600;3500;
SP;3523305;Itariri;0;0;0;0;0;;;
SP;3523404;Itatiba;30;30;30;30;30;25;20;
SP;3523503;Itatinga;414;0;0;0;540;;;
SP;3523602;Itirapina;10;6;3;3;3;2;2;
SP;3523701;Itirapuã;48;24;24;24;24;50;50;
SP;3523800;Itobi;4702;4702;2400;1848;2581;750;770;
SP;3523909;Itu;30;18;30;0;0;;;
SP;3524006;Itupeva;3;1;0;0;1205;482;482;
SP;3524105;Ituverava;494;288;504;293;0;;;
SP;3524204;Jaborandi;117;0;501;568;516;;;
SP;3524303;Jaboticabal;24;24;12;12;12;10;10;
SP;3524402;Jacareí;13;6;6;5;5;4;3;
SP;3524501;Jaci;0;0;0;0;0;;;
SP;3524600;Jacupiranga;0;0;0;0;0;;;
SP;3524709;Jaguariúna;36;36;36;36;36;20;20;
SP;3524808;Jales;2;2;0;0;0;;;
SP;3524907;Jambeiro;90;90;90;90;90;70;5;
SP;3525003;Jandira;0;0;0;0;0;;;
SP;3525102;Jardinópolis;28;14;0;0;0;;;
SP;3525201;Jarinu;7;27;16;16;16;5;5;
SP;3525300;Jaú;0;0;0;0;0;;;
SP;3525409;Jeriquara;84;180;84;84;84;;;
SP;3525508;Joanópolis;14;20;20;20;20;20;20;
SP;3525607;João Ramalho;0;0;0;0;0;;;
SP;3525706;José Bonifácio;115;0;0;0;0;;;
SP;3525805;Júlio Mesquita;0;0;144;0;0;;;
SP;3525854;Jumirim;48;48;48;48;24;10;10;
SP;3525904;Jundiaí;26;24;24;24;24;14;14;
SP;3526001;Junqueirópolis;45;0;0;0;0;50;50;
SP;3526100;Juquiá;4;0;0;5;5;5;5;
SP;3526209;Juquitiba;0;0;0;0;0;;;
SP;3526308;Lagoinha;15;11;19;19;9;40;6;
SP;3526407;Laranjal Paulista;0;0;0;0;0;;;
SP;3526506;Lavínia;0;0;0;0;0;;;
SP;3526605;Lavrinhas;30;30;33;30;30;22;22;
SP;3526704;Leme;0;0;0;0;18;10;10;
SP;3526803;Lençóis Paulista;0;0;0;0;0;;;
SP;3526902;Limeira;0;7;10;10;10;10;10;
SP;3527009;Lindóia;8;8;8;8;8;8;6;
SP;3527108;Lins;0;0;0;0;0;;;
SP;3527207;Lorena;18;0;18;18;0;15;15;
SP;3527256;Lourdes;0;0;0;0;0;;572;
SP;3527306;Louveira;4;4;4;2;2;2;2;
SP;3527405;Lucélia;0;0;0;0;0;;;
SP;3527504;Lucianópolis;0;0;0;0;0;;;
SP;3527603;Luís Antônio;0;0;0;0;0;;;
SP;3527702;Luiziânia;0;0;0;0;0;;;
SP;3527801;Lupércio;2;2;1;2;1;2;2;
SP;3527900;Lutécia;0;0;0;0;0;;;
SP;3528007;Macatuba;0;0;0;228;15;;;
SP;3528106;Macaubal;90;54;18;0;0;;;
SP;3528205;Macedônia;0;0;0;0;0;;;
SP;3528304;Magda;0;0;0;0;0;;;
SP;3528403;Mairinque;0;0;0;0;0;;;
SP;3528502;Mairiporã;0;0;0;0;0;;;
SP;3528601;Manduri;8895;9405;8946;9699;8130;3300;4370;
SP;3528700;Marabá Paulista;0;560;0;0;0;;10;
SP;3528809;Maracaí;0;0;0;0;0;;;
SP;3528858;Marapoama;0;0;0;0;0;;;
SP;3528908;Mariápolis;216;180;240;220;240;200;200;
SP;3529005;Marília;0;0;0;0;99;;;
SP;3529104;Marinópolis;0;0;0;0;0;;;
SP;3529203;Martinópolis;0;0;0;0;0;;;
SP;3529302;Matão;0;0;0;0;0;;;
SP;3529401;Mauá;0;0;0;0;0;;;
SP;3529500;Mendonça;0;0;0;0;0;;;
SP;3529609;Meridiano;0;0;0;0;0;;;
SP;3529658;Mesópolis;0;0;0;0;0;;;
SP;3529708;Miguelópolis;4287;4287;5705;5705;5705;1900;2200;
SP;3529807;Mineiros do Tietê;0;0;0;0;0;;;
SP;3529906;Miracatu;0;0;0;0;0;;;
SP;3530003;Mira Estrela;0;0;0;0;0;;;
SP;3530102;Mirandópolis;18;50;5;5;5;5;;
SP;3530201;Mirante do Paranapanema;0;0;0;175;0;;;
SP;3530300;Mirassol;99;90;90;18;0;;;
SP;3530409;Mirassolândia;0;0;0;0;0;;;
SP;3530508;Mococa;700;700;120;700;2450;650;400;
SP;3530607;Moji das Cruzes;35;17;7;13;13;;;
SP;3530706;Mogi Guaçu;1170;1170;1320;1128;1128;500;500;
SP;3530805;Moji-Mirim;91;113;83;60;0;;;
SP;3530904;Mombuca;0;0;0;0;0;;;
SP;3531001;Monções;0;0;0;0;0;;;
SP;3531100;Mongaguá;0;0;0;0;0;;;
SP;3531209;Monte Alegre do Sul;6;6;6;6;6;4;4;
SP;3531308;Monte Alto;40;0;0;0;0;;;
SP;3531407;Monte Aprazível;0;0;0;0;0;;;
SP;3531506;Monte Azul Paulista;0;0;0;0;0;;;
SP;3531605;Monte Castelo;29;0;0;0;0;;;
SP;3531704;Monteiro Lobato;24;24;24;0;24;15;;
SP;3531803;Monte Mor;0;0;0;0;96;200;40;
SP;3531902;Morro Agudo;0;0;0;0;0;;;
SP;3532009;Morungaba;25;26;26;26;26;17;17;
SP;3532058;Motuca;100;0;0;0;0;;5;
SP;3532108;Murutinga do Sul;0;0;180;194;194;200;;
SP;3532157;Nantes;0;0;0;0;0;;;
SP;3532207;Narandiba;0;0;0;0;0;;;
SP;3532306;Natividade da Serra;20;20;0;0;60;60;60;
SP;3532405;Nazaré Paulista;10;5;5;5;5;5;5;
SP;3532504;Neves Paulista;0;0;0;0;0;;;
SP;3532603;Nhandeara;0;0;0;0;0;;;
SP;3532702;Nipoã;0;0;0;0;0;;;
SP;3532801;Nova Aliança;0;0;0;0;0;;;
SP;3532827;Nova Campina;78;84;36;12;23;10;10;
SP;3532843;Nova Canaã Paulista;0;0;0;0;0;;;
SP;3532868;Nova Castilho;95;95;205;0;0;;;
SP;3532900;Nova Europa;0;0;0;0;0;;;
SP;3533007;Nova Granada;20;56;0;56;51;20;25;
SP;3533106;Nova Guataporanga;0;18;24;0;30;2;;
SP;3533205;Nova Independência;0;0;7;10;10;10;;
SP;3533254;Novais;0;0;0;0;0;;;
SP;3533304;Nova Luzitânia;0;0;0;0;0;;;
SP;3533403;Nova Odessa;0;0;0;0;0;;;
SP;3533502;Novo Horizonte;175;264;13;24;24;12;12;
SP;3533601;Nuporanga;0;0;0;0;0;;;
SP;3533700;Ocauçu;1440;2;0;0;0;;;
SP;3533809;Óleo;0;0;0;0;0;;;
SP;3533908;Olímpia;0;0;0;0;0;;;
SP;3534005;Onda Verde;0;0;0;98;98;50;50;
SP;3534104;Oriente;0;0;0;0;0;;;
SP;3534203;Orindiúva;0;0;0;36;36;;;
SP;3534302;Orlândia;0;0;0;0;0;;;
SP;3534401;Osasco;0;0;0;0;0;;;
SP;3534500;Oscar Bressane;0;0;28;0;0;;;
SP;3534609;Osvaldo Cruz;10;10;11;12;13;10;10;
SP;3534708;Ourinhos;0;0;0;0;0;;;
SP;3534757;Ouroeste;0;0;0;0;0;;;
SP;3534807;Ouro Verde;0;0;0;0;0;;;
SP;3534906;Pacaembu;60;114;144;142;137;95;120;
SP;3535002;Palestina;0;0;0;79;0;;50;
SP;3535101;Palmares Paulista;0;0;0;0;0;;;
SP;3535200;Palmeira d'Oeste;0;0;0;0;0;;;
SP;3535309;Palmital;240;0;0;0;0;;;
SP;3535408;Panorama;0;0;0;0;0;;;
SP;3535507;Paraguaçu Paulista;0;0;0;0;0;;;
SP;3535606;Paraibuna;30;30;30;0;30;20;15;
SP;3535705;Paraíso;14;14;14;14;0;;;
SP;3535804;Paranapanema;20160;21000;38100;19500;15950;7000;7000;
SP;3535903;Paranapuã;0;0;0;0;0;;;
SP;3536000;Parapuã;0;63;0;0;0;;;
SP;3536109;Pardinho;3174;2812;1498;1498;3084;111;635;
SP;3536208;Pariquera-Açu;12;16;12;12;12;15;15;
SP;3536257;Parisi;0;0;0;0;0;;;
SP;3536307;Patrocínio Paulista;90;45;48;49;90;30;30;
SP;3536406;Paulicéia;50;0;0;2;2;2;6;
SP;3536505;Paulínia;0;0;0;0;0;;;
SP;3536570;Paulistânia;0;0;0;0;0;;;
SP;3536604;Paulo de Faria;0;237;49;49;50;97;339;
SP;3536703;Pederneiras;0;68;68;0;0;15;8;
SP;3536802;Pedra Bela;58;58;58;40;40;10;10;
SP;3536901;Pedranópolis;0;0;0;0;0;;;
SP;3537008;Pedregulho;101;101;101;30;62;50;50;
SP;3537107;Pedreira;2;2;2;2;2;4;8;
SP;3537156;Pedrinhas Paulista;140;0;18;20;0;;;
SP;3537206;Pedro de Toledo;0;0;0;0;0;;;
SP;3537305;Penápolis;0;0;0;0;0;;;
SP;3537404;Pereira Barreto;0;0;1920;1620;1620;675;;
SP;3537503;Pereiras;0;0;0;0;4;2;3;
SP;3537602;Peruíbe;0;0;0;0;0;;;
SP;3537701;Piacatu;0;0;0;0;0;;;
SP;3537800;Piedade;36;36;36;36;32;30;15;
SP;3537909;Pilar do Sul;3450;2470;1245;1245;570;550;480;
SP;3538006;Pindamonhangaba;15;15;13;13;13;13;13;
SP;3538105;Pindorama;0;0;0;0;0;;;
SP;3538204;Pinhalzinho;105;60;45;15;15;10;10;
SP;3538303;Piquerobi;0;0;0;0;0;120;120;
SP;3538501;Piquete;0;0;0;0;0;;;
SP;3538600;Piracaia;22;20;16;16;13;17;17;
SP;3538709;Piracicaba;117;90;216;216;197;140;130;
SP;3538808;Piraju;1845;1845;1500;1500;1275;450;500;
SP;3538907;Pirajuí;0;0;0;0;0;;;
SP;3539004;Pirangi;0;0;0;0;0;;;
SP;3539103;Pirapora do Bom Jesus;0;0;0;0;0;;;
SP;3539202;Pirapozinho;0;0;0;0;0;;;
SP;3539301;Pirassununga;360;0;0;0;0;;;
SP;3539400;Piratininga;5;5;5;2;2;;;
SP;3539509;Pitangueiras;21;21;0;0;0;;;
SP;3539608;Planalto;0;0;0;0;0;;;
SP;3539707;Platina;263;0;0;0;0;;;
SP;3539806;Poá;0;0;0;0;0;;;
SP;3539905;Poloni;0;0;0;0;0;;;
SP;3540002;Pompéia;0;0;0;0;0;;;
SP;3540101;Pongaí;0;0;0;0;0;;;
SP;3540200;Pontal;0;0;0;0;0;;;
SP;3540259;Pontalinda;1;0;0;0;0;;;
SP;3540309;Pontes Gestal;0;565;243;151;66;62;162;
SP;3540408;Populina;0;0;0;0;0;;;
SP;3540507;Porangaba;0;24;12;12;12;12;12;
SP;3540606;Porto Feliz;50;8;104;0;0;;;
SP;3540705;Porto Ferreira;158;115;552;600;330;220;65;
SP;3540754;Potim;0;0;0;0;0;;;
SP;3540804;Potirendaba;148;54;36;36;36;;10;
SP;3540853;Pracinha;0;0;0;0;0;20;;
SP;3540903;Pradópolis;30;30;27;27;27;27;12;
SP;3541000;Praia Grande;0;0;0;0;0;;;
SP;3541059;Pratânia;0;0;0;0;0;;;
SP;3541109;Presidente Alves;0;0;0;0;0;;;
SP;3541208;Presidente Bernardes;0;0;0;0;0;;;
SP;3541307;Presidente Epitácio;42;42;63;56;74;200;150;
SP;3541406;Presidente Prudente;0;0;0;0;0;;;
SP;3541505;Presidente Venceslau;240;581;348;0;0;;;
SP;3541604;Promissão;0;0;0;0;0;;;
SP;3541653;Quadra;621;290;621;351;206;100;100;
SP;3541703;Quatá;0;0;0;0;0;;;
SP;3541802;Queiroz;0;0;0;0;0;;;
SP;3541901;Queluz;8;8;8;8;8;8;8;
SP;3542008;Quintana;30;42;0;48;0;;;
SP;3542107;Rafard;0;0;0;0;0;;;
SP;3542206;Rancharia;0;88;88;0;0;;;
SP;3542305;Redenção da Serra;0;10;0;0;0;;;
SP;3542404;Regente Feijó;0;0;0;0;0;;;
SP;3542503;Reginópolis;0;0;0;0;0;;;
SP;3542602;Registro;40;5;7;8;8;20;20;
SP;3542701;Restinga;0;0;0;0;0;;;
SP;3542800;Ribeira;24;28;33;32;36;26;26;
SP;3542909;Ribeirão Bonito;0;0;0;0;0;;;
SP;3543006;Ribeirão Branco;765;270;135;117;95;58;59;
SP;3543105;Ribeirão Corrente;0;0;0;0;0;;;
SP;3543204;Ribeirão do Sul;450;242;489;462;846;220;238;
SP;3543238;Ribeirão dos Índios;0;165;166;201;188;;;
SP;3543253;Ribeirão Grande;118;118;424;424;377;100;100;
SP;3543303;Ribeirão Pires;0;0;0;0;0;;;
SP;3543402;Ribeirão Preto;57;57;57;57;57;38;38;
SP;3543501;Riversul;298;216;220;288;30;120;100;
SP;3543600;Rifaina;0;0;0;0;0;;;
SP;3543709;Rincão;0;0;0;0;0;;;
SP;3543808;Rinópolis;0;0;0;0;0;;;
SP;3543907;Rio Claro;2;6;6;6;6;4;4;
SP;3544004;Rio das Pedras;0;0;0;0;0;;;
SP;3544103;Rio Grande da Serra;0;0;0;0;0;;;
SP;3544202;Riolândia;0;1152;432;1137;1403;414;248;
SP;3544251;Rosana;0;0;0;0;0;;;
SP;3544301;Roseira;0;0;0;0;0;;;
SP;3544400;Rubiácea;304;67;11;12;11;;;
SP;3544509;Rubinéia;0;0;0;0;0;;;
SP;3544608;Sabino;0;0;0;0;0;;;
SP;3544707;Sagres;0;0;0;0;0;;;
SP;3544806;Sales;0;0;0;0;0;;;
SP;3544905;Sales Oliveira;0;0;0;0;0;;;
SP;3545001;Salesópolis;0;0;0;0;0;;;
SP;3545100;Salmourão;36;0;27;0;0;25;;
SP;3545159;Saltinho;0;0;0;0;0;;;
SP;3545209;Salto;40;80;60;72;30;20;;
SP;3545308;Salto de Pirapora;550;550;885;885;790;295;10;
SP;3545407;Salto Grande;750;840;1226;947;824;480;200;
SP;3545506;Sandovalina;0;0;0;0;0;;;
SP;3545605;Santa Adélia;0;0;0;0;0;;;
SP;3545704;Santa Albertina;0;0;0;0;4;;;
SP;3545803;Santa Bárbara d'Oeste;0;0;0;0;0;;;
SP;3546009;Santa Branca;4;4;1;2;3;2;2;
SP;3546108;Santa Clara d'Oeste;0;30;0;0;0;;;
SP;3546207;Santa Cruz da Conceição;36;36;24;36;2;30;;
SP;3546256;Santa Cruz da Esperança;0;0;0;0;0;;;
SP;3546306;Santa Cruz das Palmeiras;171;951;486;486;1053;;;
SP;3546405;Santa Cruz do Rio Pardo;600;150;1466;1410;1554;650;600;
SP;3546504;Santa Ernestina;0;0;0;0;0;;;
SP;3546603;Santa Fé do Sul;0;0;0;0;1;;;
SP;3546702;Santa Gertrudes;0;0;0;0;0;;;
SP;3546801;Santa Isabel;0;0;0;0;0;;;
