CNES - Recursos Físicos - Ambulatório - Consultórios - Brasil
Clin.Especializada por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"430070 ANTA GORDA";7;7;7;7;7;7;7;7;7;7;7;7
"430080 ANTONIO PRADO";16;16;16;16;16;16;16;16;16;16;16;16
"430085 ARAMBARE";3;3;3;3;3;3;3;3;3;3;3;3
"430087 ARARICA";2;2;2;2;2;2;2;2;2;2;2;2
"430090 ARATIBA";5;5;5;5;5;5;5;5;5;5;5;5
"430100 ARROIO DO MEIO";24;25;25;25;25;25;25;25;25;25;25;25
"430105 ARROIO DO SAL";4;4;4;4;4;4;4;4;4;4;4;4
"430107 ARROIO DO PADRE";1;1;1;1;1;1;1;1;1;1;1;1
"430110 ARROIO DOS RATOS";9;9;9;9;9;9;9;9;9;9;9;9
"430120 ARROIO DO TIGRE";2;2;2;2;2;2;2;2;2;2;2;2
"430130 ARROIO GRANDE";19;19;20;20;20;20;20;20;20;20;20;20
"430140 ARVOREZINHA";1;1;1;1;1;1;1;1;1;1;1;1
"430150 AUGUSTO PESTANA";7;7;7;7;7;10;10;10;10;10;10;10
"430155 AUREA";2;2;2;2;2;2;2;2;2;2;2;2
"430160 BAGE";87;88;94;95;99;100;104;108;108;110;110;111
"430165 BARAO";5;5;5;5;5;5;5;5;5;5;5;5
"430170 BARAO DE COTEGIPE";3;3;3;3;3;3;3;3;3;3;3;3
"430175 BARAO DO TRIUNFO";1;1;1;1;1;1;1;1;1;1;1;1
"430180 BARRACAO";4;4;4;4;4;4;4;4;4;4;4;4
"430187 BARRA DO QUARAI";1;1;1;1;1;1;1;1;1;1;1;1
"430190 BARRA DO RIBEIRO";9;9;9;9;10;10;11;11;11;10;10;10
"430200 BARROS CASSAL";5;5;5;5;5;5;5;5;5;5;5;5
"430205 BENJAMIN CONSTANT DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"430210 BENTO GONCALVES";327;324;328;335;340;342;345;347;351;351;353;355
"430215 BOA VISTA DAS MISSOES";1;1;1;1;1;1;1;1;1;1;1;1
"430220 BOA VISTA DO BURICA";11;11;12;12;12;12;12;12;12;12;12;12
"430222 BOA VISTA DO CADEADO";6;6;6;6;6;6;6;6;6;6;6;6
"430230 BOM JESUS";2;2;2;2;2;2;2;2;2;2;2;2
"430235 BOM PRINCIPIO";5;5;5;5;5;5;5;5;5;5;5;5
"430240 BOM RETIRO DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"430245 BOQUEIRAO DO LEAO";3;3;3;3;3;3;3;3;3;3;3;3
"430250 BOSSOROCA";1;1;1;1;1;1;1;1;1;1;1;1
"430270 BUTIA";9;9;9;9;9;9;9;9;9;9;9;9
"430280 CACAPAVA DO SUL";21;21;21;21;21;21;21;21;21;21;21;21
"430290 CACEQUI";9;9;9;9;9;9;9;9;9;9;9;9
"430300 CACHOEIRA DO SUL";69;70;70;73;72;74;77;80;83;83;83;83
"430310 CACHOEIRINHA";38;38;38;38;38;35;43;44;44;44;44;44
"430340 CAICARA";1;1;1;1;1;1;1;1;1;1;1;1
"430350 CAMAQUA";37;37;37;37;37;37;37;37;37;37;38;38
"430355 CAMARGO";16;16;22;22;22;22;22;22;22;22;22;22
"430370 CAMPINA DAS MISSOES";3;3;3;3;3;3;3;3;3;3;3;3
"430380 CAMPINAS DO SUL";6;6;6;6;6;6;6;6;6;6;6;6
"430390 CAMPO BOM";13;14;14;13;13;13;11;12;12;12;12;12
"430400 CAMPO NOVO";1;1;1;1;1;1;1;1;1;1;1;1
"430420 CANDELARIA";19;19;19;19;19;19;19;19;19;19;19;19
"430430 CANDIDO GODOI";1;1;1;1;1;1;1;1;1;1;1;1
"430435 CANDIOTA";7;7;7;7;7;7;7;7;7;7;7;7
"430440 CANELA";14;14;14;14;14;14;14;14;14;18;18;18
"430450 CANGUCU";23;23;24;24;24;24;24;24;24;24;24;24
"430460 CANOAS";799;799;800;801;801;801;801;801;800;801;801;806
"430462 CAPAO BONITO DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"430463 CAPAO DA CANOA";60;60;60;60;60;60;60;60;60;60;60;58
"430465 CAPAO DO CIPO";1;1;1;1;1;1;1;1;1;1;1;1
"430466 CAPAO DO LEAO";2;2;2;2;2;2;2;2;2;2;2;2
"430467 CAPIVARI DO SUL";4;4;4;4;4;4;4;4;4;4;4;4
"430470 CARAZINHO";177;176;176;176;176;176;174;174;174;174;174;174
"430471 CARAA";6;6;6;6;6;6;6;6;6;6;6;6
"430480 CARLOS BARBOSA";31;31;31;31;32;32;34;34;34;34;34;34
"430490 CASCA";18;18;18;18;18;18;18;18;18;18;18;20
"430495 CASEIROS";2;2;2;2;2;2;2;2;2;2;2;2
"430500 CATUIPE";2;2;2;2;2;2;2;2;2;2;2;2
"430510 CAXIAS DO SUL";862;862;869;876;878;877;876;876;876;879;880;879
"430511 CENTENARIO";1;1;1;1;1;1;1;1;1;1;1;1
"430513 CERRO BRANCO";2;2;2;2;2;2;2;2;2;2;2;2
"430520 CERRO LARGO";6;6;6;6;6;6;6;6;6;6;6;6
"430530 CHAPADA";6;6;6;6;6;6;6;6;6;6;6;6
"430535 CHARQUEADAS";35;35;35;35;35;36;36;36;36;36;36;36
"430540 CHIAPETTA";-;-;1;2;2;2;2;2;2;2;2;2
"430543 CHUI";1;1;1;1;1;1;1;1;1;1;1;1
"430544 CHUVISCA";5;5;5;5;5;5;5;5;5;5;5;5
"430545 CIDREIRA";6;6;6;6;6;6;6;6;6;6;6;6
"430558 COLINAS";1;1;1;1;1;1;1;1;1;1;1;1
"430580 CONSTANTINA";5;5;5;5;5;5;5;5;5;5;5;5
"430585 COQUEIROS DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"430590 CORONEL BICACO";3;3;3;3;2;-;-;-;-;1;1;1
"430600 CRISSIUMAL";16;16;16;16;16;16;16;16;14;14;14;14
"430605 CRISTAL";8;8;8;8;8;8;8;7;7;7;7;7
"430607 CRISTAL DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"430610 CRUZ ALTA";47;47;47;46;46;46;46;46;46;46;46;46
"430613 CRUZALTENSE";1;1;1;1;1;1;1;1;1;1;1;1
"430620 CRUZEIRO DO SUL";4;4;3;3;3;3;3;3;3;3;3;3
"430630 DAVID CANABARRO";2;2;2;2;2;2;2;2;2;2;2;2
"430637 DILERMANDO DE AGUIAR";2;2;2;2;2;2;2;2;2;2;2;2
"430640 DOIS IRMAOS";69;70;70;70;70;70;70;70;70;70;70;70
"430650 DOM FELICIANO";9;9;9;9;9;9;9;9;9;9;9;9
"430660 DOM PEDRITO";24;26;26;26;26;26;27;27;27;27;28;28
"430673 DOUTOR MAURICIO CARDOSO";1;1;1;1;1;1;1;1;1;1;1;1
"430675 DOUTOR RICARDO";3;3;3;2;2;2;2;2;3;3;3;3
"430676 ELDORADO DO SUL";14;14;14;14;14;13;13;13;13;13;13;13
"430680 ENCANTADO";44;44;44;41;41;40;40;41;41;41;40;40
"430690 ENCRUZILHADA DO SUL";6;6;6;6;6;6;6;6;6;6;6;6
"430692 ENGENHO VELHO";-;-;-;-;-;-;-;-;-;1;1;1
"430695 ENTRE RIOS DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"430700 ERECHIM";370;372;374;375;375;375;375;375;375;375;377;375
"430720 ERVAL GRANDE";3;3;3;3;3;3;3;3;3;3;3;3
"430730 ERVAL SECO";9;9;9;9;9;10;10;10;10;10;10;10
"430750 ESPUMOSO";13;13;13;13;13;13;13;13;13;13;13;13
"430755 ESTACAO";11;11;11;11;11;11;11;11;11;11;11;11
"430760 ESTANCIA VELHA";19;19;19;19;19;19;19;19;19;19;19;19
"430770 ESTEIO";79;79;79;77;77;77;77;77;77;77;77;77
"430780 ESTRELA";42;42;44;44;44;44;43;43;43;43;43;43
"430781 ESTRELA VELHA";1;1;1;1;1;1;1;1;1;1;1;1
"430786 FAGUNDES VARELA";-;-;-;2;2;2;2;2;2;2;2;2
"430790 FARROUPILHA";107;112;112;112;112;112;112;114;114;114;115;118
"430800 FAXINAL DO SOTURNO";19;19;19;19;19;19;19;19;19;19;19;19
"430810 FELIZ";17;17;17;17;17;17;17;19;20;20;27;32
"430820 FLORES DA CUNHA";26;26;26;26;26;26;26;26;26;26;26;26
"430840 FORMIGUEIRO";2;2;2;2;2;2;2;2;2;2;2;2
"430843 FORQUETINHA";1;1;1;1;1;1;1;1;1;1;1;1
"430845 FORTALEZA DOS VALOS";1;1;1;1;1;1;1;1;1;1;1;1
"430850 FREDERICO WESTPHALEN";25;25;25;25;26;26;26;26;26;26;26;26
"430860 GARIBALDI";94;94;95;95;95;96;96;96;97;100;100;101
"430870 GAURAMA";15;15;15;15;15;15;15;15;15;13;13;13
"430880 GENERAL CAMARA";2;2;2;2;2;2;2;2;2;2;2;2
"430890 GETULIO VARGAS";19;19;19;19;19;19;19;19;19;19;19;19
"430900 GIRUA";18;18;18;18;18;18;18;18;18;18;18;18
"430905 GLORINHA";1;1;1;1;1;1;1;1;1;1;1;1
"430910 GRAMADO";68;68;70;70;70;70;70;70;69;69;69;70
"430915 GRAMADO XAVIER";1;1;1;1;1;1;1;1;1;1;1;1
"430920 GRAVATAI";186;186;186;187;183;189;203;203;203;203;205;207
"430930 GUAIBA";31;31;36;37;40;42;43;44;44;48;48;50
"430940 GUAPORE";80;80;80;80;80;78;79;79;79;80;80;80
"430955 HARMONIA";3;3;3;3;3;3;3;3;3;3;3;3
"430960 HORIZONTINA";12;12;12;12;12;12;12;12;12;12;12;12
"430965 HULHA NEGRA";1;1;1;1;1;1;1;1;1;1;1;1
"430970 HUMAITA";5;5;5;5;5;5;5;5;5;5;5;5
"430980 IBIACA";3;4;5;5;5;5;5;5;5;5;4;4
"430990 IBIRAIARAS";10;10;10;10;10;10;10;10;10;10;10;10
"431000 IBIRUBA";13;13;13;13;13;13;13;13;13;13;13;13
"431010 IGREJINHA";37;37;42;42;44;44;44;44;44;45;45;45
"431020 IJUI";104;104;104;104;104;104;104;105;105;105;105;105
"431033 IMBE";12;11;11;11;11;11;11;11;11;11;11;11
"431036 IMIGRANTE";4;4;4;4;4;4;4;4;4;4;4;4
"431040 INDEPENDENCIA";11;12;12;12;12;13;13;13;13;13;13;13
"431050 IRAI";1;1;1;1;1;1;1;1;1;1;1;1
"431053 ITAARA";21;21;22;22;22;22;22;22;22;22;23;23
"431060 ITAQUI";30;30;30;29;29;29;29;29;29;29;29;29
"431065 ITATI";8;8;8;8;8;8;8;8;8;8;8;8
"431070 ITATIBA DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"431080 IVOTI";15;15;15;15;15;15;15;14;14;14;14;14
"431085 JABOTICABA";4;5;5;9;9;9;9;9;9;9;9;9
"431090 JACUTINGA";1;1;1;1;1;1;1;1;1;1;1;1
"431100 JAGUARAO";4;4;4;4;4;4;4;4;4;4;4;4
"431110 JAGUARI";3;3;3;3;3;3;3;3;3;3;3;3
"431112 JAQUIRANA";2;2;2;2;2;2;2;2;2;2;2;2
"431113 JARI";1;1;1;1;1;1;1;1;1;1;1;1
"431115 JOIA";4;4;4;4;4;4;4;4;4;4;4;4
"431120 JULIO DE CASTILHOS";18;18;18;18;18;18;21;21;21;21;21;21
"431125 LAGOAO";2;2;2;2;2;2;2;2;2;2;2;2
"431130 LAGOA VERMELHA";10;10;10;10;10;10;10;10;10;10;10;10
"431140 LAJEADO";239;240;240;243;243;249;250;250;253;256;256;257
"431142 LAJEADO DO BUGRE";1;1;1;1;1;1;1;1;1;1;1;1
"431160 LIBERATO SALZANO";1;1;1;1;1;1;1;1;1;1;1;1
"431162 LINDOLFO COLLOR";1;1;1;1;1;1;1;1;1;1;1;1
"431170 MACHADINHO";1;1;1;1;1;1;1;1;1;1;1;1
"431179 MARATA";6;6;6;6;6;6;6;6;6;6;6;6
"431180 MARAU";116;116;116;117;118;120;120;120;120;120;122;122
"431198 MARIANA PIMENTEL";3;3;3;3;3;3;3;3;3;3;3;3
"431205 MARQUES DE SOUZA";4;4;4;4;4;4;4;4;4;4;4;4
"431215 MATO LEITAO";1;1;1;1;1;1;1;1;1;1;1;1
"431225 MINAS DO LEAO";6;6;6;6;6;6;6;6;6;6;6;6
"431235 MONTAURI";7;7;7;7;7;7;7;7;7;7;7;7
"431240 MONTENEGRO";66;66;66;66;66;69;69;61;62;62;62;62
"431247 MORRO REUTER";3;3;3;3;3;3;3;3;3;3;3;3
"431250 MOSTARDAS";5;5;5;5;5;5;5;5;5;5;5;5
"431260 MUCUM";4;4;4;4;4;4;4;4;4;4;4;4
"431262 MULITERNO";2;2;2;2;2;2;2;2;2;2;2;2
"431265 NAO-ME-TOQUE";28;28;28;28;28;28;28;28;28;28;28;28
"431270 NONOAI";3;3;3;3;3;3;3;3;2;2;2;2
"431275 NOVA ALVORADA";2;2;2;2;2;2;2;2;2;2;2;2
"431280 NOVA ARACA";1;1;1;1;1;1;1;1;1;1;1;1
"431290 NOVA BASSANO";3;3;3;5;5;5;5;5;5;5;5;5
"431295 NOVA BOA VISTA";4;4;4;4;4;4;4;4;4;4;4;4
"431300 NOVA BRESCIA";4;4;4;4;4;4;4;4;4;4;4;4
"431301 NOVA CANDELARIA";3;3;3;3;3;3;3;3;3;3;3;3
"431306 NOVA HARTZ";4;4;4;4;4;4;4;4;4;4;4;4
"431310 NOVA PALMA";4;4;4;4;4;4;4;4;4;4;4;4
"431320 NOVA PETROPOLIS";29;29;29;31;31;31;31;31;34;34;34;34
"431330 NOVA PRATA";27;27;27;27;27;28;28;28;28;28;28;28
"431337 NOVA SANTA RITA";7;7;7;8;8;8;8;8;8;8;8;8
"431339 NOVO CABRAIS";2;2;2;2;2;2;2;2;2;2;2;2
"431340 NOVO HAMBURGO";375;376;377;377;377;379;379;380;382;381;383;379
"431342 NOVO MACHADO";2;2;2;2;2;2;2;2;2;2;2;2
"431344 NOVO TIRADENTES";-;-;1;1;1;1;1;1;1;1;1;1
"431350 OSORIO";44;44;44;44;44;44;46;46;46;46;46;46
"431360 PAIM FILHO";1;1;1;1;1;1;1;1;1;1;1;1
"431365 PALMARES DO SUL";6;6;6;6;6;6;6;6;6;6;6;6
"431370 PALMEIRA DAS MISSOES";103;103;103;103;106;104;104;104;104;104;104;104
"431390 PANAMBI";48;48;48;48;48;48;49;49;49;48;48;48
"431395 PANTANO GRANDE";12;12;12;12;12;12;12;12;12;12;12;12
"431400 PARAI";20;20;20;20;20;22;22;22;22;22;22;22
"431405 PAROBE";21;21;21;26;26;26;46;46;46;47;47;47
"431406 PASSA SETE";-;-;-;-;-;1;1;1;1;1;1;1
"431407 PASSO DO SOBRADO";3;3;3;3;3;3;3;3;3;3;3;3
"431410 PASSO FUNDO";809;830;848;855;854;855;856;871;873;873;872;872
"431413 PAULO BENTO";1;1;1;1;1;1;1;1;1;1;1;1
"431415 PAVERAMA";1;1;1;1;1;1;1;1;1;1;1;1
"431420 PEDRO OSORIO";3;3;3;3;3;3;3;3;3;3;3;3
"431430 PEJUCARA";5;5;5;5;5;5;5;5;5;5;5;5
"431440 PELOTAS";574;574;576;579;580;582;580;646;648;645;646;646
"431447 PINHAL GRANDE";4;4;4;4;4;4;4;4;4;4;4;4
"431454 PINTO BANDEIRA";7;7;7;7;7;7;7;7;7;7;7;9
"431460 PIRATINI";2;2;2;2;2;2;2;2;2;2;2;2
"431470 PLANALTO";1;1;1;1;1;1;1;1;1;1;1;1
"431475 POCO DAS ANTAS";3;3;3;3;3;3;3;3;3;3;3;3
"431477 PONTAO";-;-;-;-;-;-;2;2;2;2;2;2
"431480 PORTAO";34;34;34;34;34;34;34;34;34;34;34;34
"431490 PORTO ALEGRE";2967;3023;3093;3131;3157;3178;3226;3260;3306;3342;3378;3414
"431500 PORTO LUCENA";1;1;1;1;1;1;1;1;1;1;1;1
"431505 PORTO MAUA";2;2;2;2;2;2;2;2;2;2;2;2
"431507 PORTO VERA CRUZ";2;2;2;2;2;2;2;2;2;2;2;2
"431510 PORTO XAVIER";3;3;3;3;3;3;3;3;3;3;3;3
"431514 PRESIDENTE LUCENA";6;6;6;6;6;6;6;6;6;6;6;6
"431515 PROGRESSO";1;1;1;1;1;1;1;1;1;1;1;1
"431520 PUTINGA";1;1;1;1;1;1;1;1;1;1;1;1
"431530 QUARAI";24;24;24;24;24;24;24;25;26;26;26;26
"431532 QUEVEDOS";3;3;3;3;3;3;3;3;3;3;3;3
"431540 REDENTORA";1;1;1;1;1;1;1;1;1;1;1;1
"431545 RELVADO";1;1;1;1;1;1;1;1;1;1;1;1
"431550 RESTINGA SECA";6;6;6;6;6;6;6;6;6;6;6;6
"431560 RIO GRANDE";132;131;131;131;131;131;131;131;131;133;133;133
"431570 RIO PARDO";38;38;38;38;38;37;37;37;38;38;38;49
"431575 RIOZINHO";1;1;1;1;1;1;1;1;1;1;1;1
"431580 ROCA SALES";6;6;6;6;6;6;6;6;6;6;6;6
"431590 RODEIO BONITO";15;17;19;19;20;20;20;20;20;12;12;12
"431600 ROLANTE";10;10;10;10;10;10;10;10;10;10;10;10
"431610 RONDA ALTA";3;3;3;3;3;3;3;3;3;3;3;3
"431620 RONDINHA";2;2;2;2;2;2;2;2;2;2;2;2
"431630 ROQUE GONZALES";1;1;1;1;1;1;1;1;1;1;1;1
"431640 ROSARIO DO SUL";39;39;39;39;39;39;39;39;39;39;39;39
"431645 SALTO DO JACUI";2;2;2;2;2;2;2;2;2;2;2;2
"431650 SALVADOR DO SUL";4;6;6;6;6;6;6;6;6;6;6;6
"431660 SANANDUVA";14;14;14;14;14;14;14;14;14;14;14;14
"431670 SANTA BARBARA DO SUL";4;4;4;4;4;4;4;4;4;4;4;4
"431675 SANTA CLARA DO SUL";9;9;9;9;9;9;9;9;9;9;9;9
"431680 SANTA CRUZ DO SUL";407;406;406;405;406;405;405;404;403;405;407;407
"431690 SANTA MARIA";665;665;665;669;673;686;688;688;688;688;687;662
"431695 SANTA MARIA DO HERVAL";4;4;4;4;4;4;4;4;4;4;4;4
"431697 SANTA MARGARIDA DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"431700 SANTANA DA BOA VISTA";1;1;1;1;1;1;1;1;1;1;1;1
"431710 SANT'ANA DO LIVRAMENTO";32;32;32;32;31;31;31;31;31;31;31;31
"431720 SANTA ROSA";125;125;126;125;125;128;128;128;128;127;128;128
"431725 SANTA TEREZA";1;1;1;1;1;1;1;1;1;1;1;1
"431730 SANTA VITORIA DO PALMAR";10;10;10;10;10;10;10;10;10;10;10;10
"431740 SANTIAGO";50;50;50;50;50;50;50;50;50;50;50;50
"431750 SANTO ANGELO";105;105;105;104;104;104;104;104;101;102;101;101
"431760 SANTO ANTONIO DA PATRULHA";78;78;78;78;78;78;78;78;78;78;78;78
"431770 SANTO ANTONIO DAS MISSOES";1;1;1;1;1;1;1;1;1;1;1;1
"431775 SANTO ANTONIO DO PLANALTO";1;1;1;1;1;1;1;1;1;1;1;1
"431780 SANTO AUGUSTO";14;14;14;14;14;14;14;14;14;14;14;14
"431790 SANTO CRISTO";23;23;23;33;33;33;33;33;33;33;33;33
"431800 SAO BORJA";67;67;67;67;67;67;67;67;67;67;67;67
"431810 SAO FRANCISCO DE ASSIS";11;11;11;11;11;11;11;11;11;11;11;11
"431820 SAO FRANCISCO DE PAULA";5;5;5;5;5;5;5;5;5;5;5;5
"431830 SAO GABRIEL";46;46;46;46;46;46;46;49;49;54;54;54
"431840 SAO JERONIMO";26;26;26;26;26;26;26;26;26;26;26;26
"431842 SAO JOAO DA URTIGA";1;1;1;1;1;1;1;1;1;1;1;1
"431843 SAO JOAO DO POLESINE";2;2;2;2;2;2;2;2;2;2;2;2
"431844 SAO JORGE";1;1;1;1;1;1;1;1;1;1;1;1
"431846 SAO JOSE DO HERVAL";1;1;1;1;1;1;1;-;-;-;-;-
"431848 SAO JOSE DO HORTENCIO";3;3;3;3;3;3;3;3;3;3;3;3
"431849 SAO JOSE DO INHACORA";5;5;5;5;5;5;5;5;5;5;5;5
"431850 SAO JOSE DO NORTE";9;9;9;9;9;9;9;9;9;9;9;9
"431860 SAO JOSE DO OURO";9;9;8;8;8;8;8;8;8;9;9;9
"431862 SAO JOSE DOS AUSENTES";1;1;1;1;1;1;1;1;1;1;1;1
"431870 SAO LEOPOLDO";271;271;272;272;276;279;279;280;282;283;289;287
"431880 SAO LOURENCO DO SUL";11;11;11;11;11;11;11;11;11;11;11;11
"431890 SAO LUIZ GONZAGA";37;38;38;39;39;40;40;39;39;40;40;41
"431900 SAO MARCOS";16;16;16;16;16;16;16;16;16;16;17;17
"431910 SAO MARTINHO";4;4;4;4;4;4;4;3;3;3;3;3
"431912 SAO MARTINHO DA SERRA";3;3;3;3;3;3;3;3;3;3;3;3
"431930 SAO PAULO DAS MISSOES";1;1;1;1;1;1;1;1;1;1;1;1
"431935 SAO PEDRO DA SERRA";1;1;1;3;3;3;3;3;3;3;3;3
"431940 SAO PEDRO DO SUL";18;18;18;18;18;18;18;18;18;18;18;18
"431950 SAO SEBASTIAO DO CAI";40;40;40;40;40;40;43;43;43;43;43;43
"431960 SAO SEPE";13;13;13;13;13;13;13;13;13;13;14;14
"431970 SAO VALENTIM";3;3;3;3;3;3;3;3;3;3;3;3
"431975 SAO VENDELINO";1;1;1;1;1;2;2;2;2;2;2;2
"431980 SAO VICENTE DO SUL";5;5;5;5;5;5;5;5;5;5;5;5
"431990 SAPIRANGA";21;21;21;21;21;21;21;20;20;20;20;20
"432000 SAPUCAIA DO SUL";96;95;97;98;98;99;108;108;108;108;108;108
"432010 SARANDI";31;31;31;31;31;29;29;29;29;29;29;29
"432020 SEBERI";8;8;8;8;8;8;8;8;8;9;9;9
"432040 SERAFINA CORREA";18;18;18;18;18;18;18;18;18;17;17;17
"432050 SERTAO";4;4;4;4;4;4;4;4;4;4;4;4
"432055 SERTAO SANTANA";7;7;7;7;8;8;8;8;8;8;8;8
"432060 SEVERIANO DE ALMEIDA";-;-;-;-;-;4;4;4;4;4;4;4
"432067 SINIMBU";3;3;3;3;3;3;3;3;3;3;3;3
"432070 SOBRADINHO";13;13;13;13;13;13;13;13;13;13;13;13
"432080 SOLEDADE";45;43;43;43;43;44;44;44;44;44;44;44
"432085 TABAI";4;4;4;4;4;4;4;4;4;4;4;4
"432090 TAPEJARA";34;34;34;35;35;35;35;36;35;35;35;35
"432100 TAPERA";16;16;16;16;16;16;16;16;16;16;16;16
"432120 TAQUARA";52;52;53;54;54;54;54;59;59;59;59;59
"432130 TAQUARI";22;22;22;22;22;22;23;23;30;30;31;31
"432132 TAQUARUCU DO SUL";4;4;4;4;4;4;4;4;4;4;4;4
"432135 TAVARES";3;3;3;3;3;3;3;6;6;3;3;3
"432140 TENENTE PORTELA";20;21;21;21;21;21;21;21;21;21;21;21
"432143 TERRA DE AREIA";2;2;2;2;2;2;2;3;3;3;3;3
"432145 TEUTONIA";59;59;59;59;60;59;59;59;59;58;58;58
"432146 TIO HUGO";1;1;1;1;1;1;1;1;1;1;1;1
"432149 TOROPI";2;2;2;2;2;2;2;2;2;2;2;2
"432150 TORRES";137;138;138;138;138;139;139;139;136;136;136;136
"432160 TRAMANDAI";69;70;70;70;70;70;70;70;71;71;71;71
"432162 TRAVESSEIRO";1;1;1;1;1;1;1;1;1;1;1;1
"432163 TRES ARROIOS";1;1;1;1;1;1;1;1;1;1;1;1
"432166 TRES CACHOEIRAS";9;9;10;10;10;10;10;10;10;10;10;10
"432170 TRES COROAS";5;5;5;5;5;5;5;5;5;5;5;5
"432180 TRES DE MAIO";93;93;93;93;93;93;93;92;92;92;92;92
"432183 TRES FORQUILHAS";4;4;4;4;4;4;4;4;4;4;4;4
"432185 TRES PALMEIRAS";3;3;3;3;3;3;3;3;3;3;3;3
"432190 TRES PASSOS";8;8;8;8;8;8;8;8;8;8;8;8
"432200 TRIUNFO";12;12;12;12;12;12;22;29;29;29;29;29
"432210 TUCUNDUVA";4;4;4;4;4;4;4;4;4;4;4;4
"432218 TUPANCI DO SUL";-;-;1;1;1;1;1;1;1;1;1;1
"432220 TUPANCIRETA";23;23;23;24;24;24;24;24;24;24;24;24
"432225 TUPANDI";3;3;3;3;3;3;3;2;2;2;2;2
"432230 TUPARENDI";6;6;6;6;6;6;6;6;6;6;6;6
"432232 TURUCU";1;1;1;1;1;1;1;1;1;1;1;1
"432237 UNISTALDA";2;2;2;2;2;2;2;2;2;2;2;2
"432240 URUGUAIANA";115;116;116;116;116;116;116;116;116;116;116;116
"432250 VACARIA";72;72;73;74;74;75;77;77;78;79;79;80
"432254 VALE REAL";2;2;2;2;2;2;2;2;2;2;2;2
"432260 VENANCIO AIRES";82;82;82;82;82;82;81;82;82;82;82;82
"432270 VERA CRUZ";23;23;23;23;23;23;23;23;23;23;23;22
"432280 VERANOPOLIS";17;17;17;17;17;17;17;17;17;17;17;17
"432285 VESPASIANO CORREA";1;1;1;1;1;1;1;1;1;1;1;1
"432290 VIADUTOS";1;1;1;1;1;1;1;1;1;1;1;1
"432300 VIAMAO";67;67;67;67;67;67;67;67;67;67;67;67
"432330 VILA FLORES";1;1;1;1;1;1;1;1;1;1;1;1
"432340 VILA MARIA";26;26;26;26;26;26;26;26;26;26;26;26
"432345 VILA NOVA DO SUL";4;4;4;4;4;4;4;4;4;4;4;4
"432377 WESTFALIA";1;1;1;1;1;1;1;1;1;1;1;1
"432380 XANGRI-LA";21;20;20;20;20;19;18;18;18;18;18;18
"500025 ALCINOPOLIS";4;4;4;4;4;4;4;4;4;4;4;4
"500060 AMAMBAI";10;10;10;10;10;10;10;10;10;10;11;11
"500070 ANASTACIO";5;5;5;5;5;5;5;5;5;5;5;5
"500080 ANAURILANDIA";7;7;7;7;7;7;7;7;7;7;7;7
"500100 APARECIDA DO TABOADO";10;10;10;10;10;10;10;10;10;10;10;10
"500110 AQUIDAUANA";41;41;41;41;41;41;41;41;41;41;41;41
"500124 ARAL MOREIRA";2;2;2;2;2;2;2;2;2;2;2;2
"500150 BANDEIRANTES";3;3;3;3;3;3;3;3;3;3;3;3
"500190 BATAGUASSU";14;14;14;14;14;14;14;15;15;15;15;15
"500210 BELA VISTA";12;12;12;12;12;12;12;12;12;12;12;12
"500215 BODOQUENA";5;5;5;5;5;5;5;5;5;5;5;5
"500220 BONITO";15;15;15;15;15;15;15;14;15;15;15;15
"500230 BRASILANDIA";6;6;6;8;8;8;8;8;8;8;8;8
"500240 CAARAPO";54;55;51;53;53;53;53;54;60;60;60;60
"500260 CAMAPUA";7;7;7;7;7;7;7;7;7;7;7;7
"500270 CAMPO GRANDE";598;584;608;635;665;700;721;755;767;779;784;794
"500280 CARACOL";4;5;5;5;5;5;5;5;5;5;5;5
"500290 CASSILANDIA";31;31;31;31;31;31;31;35;35;35;36;36
"500295 CHAPADAO DO SUL";23;23;23;23;24;27;29;29;29;29;29;29
"500315 CORONEL SAPUCAIA";1;1;1;1;1;1;1;1;1;1;1;1
"500320 CORUMBA";39;39;39;39;41;41;41;41;41;41;43;43
"500325 COSTA RICA";40;40;41;41;41;41;41;41;41;40;40;40
"500330 COXIM";18;18;18;18;19;19;19;19;19;19;19;19
"500345 DEODAPOLIS";8;8;8;8;8;8;8;8;8;8;8;8
"500350 DOURADINA";9;10;10;10;10;10;12;12;12;12;12;12
"500370 DOURADOS";286;286;285;285;285;285;285;285;285;285;285;285
"500375 ELDORADO";5;5;5;5;5;5;5;5;5;5;5;5
"500380 FATIMA DO SUL";7;7;7;7;7;7;7;7;7;7;7;7
"500410 GUIA LOPES DA LAGUNA";4;4;4;4;4;4;4;4;4;4;3;3
