CNES - Recursos Físicos - Ambulatório - Leitos de Repouso e Observação - Brasil
Leitos Repouso/Observação Indif por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"430850 FREDERICO WESTPHALEN";9;9;9;9;9;9;9;9;9;9;9;9
"430860 GARIBALDI";16;16;16;16;16;16;16;16;16;16;16;16
"430870 GAURAMA";3;3;3;3;3;3;3;3;3;3;3;3
"430880 GENERAL CAMARA";9;9;9;9;9;9;9;9;9;9;9;9
"430885 GENTIL";3;3;3;3;3;3;3;3;3;3;3;3
"430900 GIRUA";1;1;1;1;1;1;1;1;1;1;1;1
"430905 GLORINHA";1;1;1;1;1;1;1;1;1;1;1;1
"430910 GRAMADO";10;10;10;10;10;10;10;10;10;10;10;10
"430915 GRAMADO XAVIER";4;4;4;4;4;4;4;4;4;4;4;4
"430920 GRAVATAI";8;8;8;8;8;8;16;16;16;16;16;16
"430925 GUABIJU";1;1;1;1;1;1;1;1;1;1;1;1
"430930 GUAIBA";17;17;17;17;17;17;17;17;5;5;5;5
"430940 GUAPORE";31;31;31;31;31;31;31;1;1;1;1;1
"430955 HARMONIA";4;4;4;4;4;4;4;4;4;4;4;4
"430957 HERVEIRAS";2;2;2;2;2;2;2;2;2;2;2;2
"430965 HULHA NEGRA";3;3;3;3;3;3;3;3;3;3;3;3
"430975 IBARAMA";5;5;5;5;5;5;5;5;5;5;5;5
"430980 IBIACA";1;1;1;1;1;1;1;1;1;1;1;1
"430995 IBIRAPUITA";3;3;3;3;3;3;3;3;3;3;3;3
"431000 IBIRUBA";9;9;9;9;9;9;9;9;9;9;9;9
"431020 IJUI";8;8;8;8;8;8;8;8;8;8;8;8
"431030 ILOPOLIS";3;3;3;3;3;3;3;3;3;3;3;3
"431033 IMBE";1;1;1;1;1;1;1;1;1;1;1;1
"431036 IMIGRANTE";2;2;2;2;2;2;2;2;2;2;2;2
"431041 INHACORA";1;1;1;1;1;1;1;1;1;1;1;1
"431043 IPE";2;2;2;2;2;2;2;2;2;2;2;2
"431050 IRAI";6;6;6;6;6;6;6;6;6;6;6;6
"431053 ITAARA";3;3;3;3;3;3;3;4;4;3;5;5
"431060 ITAQUI";8;8;8;8;8;8;8;8;8;8;8;8
"431065 ITATI";3;3;3;3;3;3;3;3;3;3;3;3
"431070 ITATIBA DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"431075 IVORA";2;2;2;2;2;2;2;2;2;2;2;2
"431080 IVOTI";8;6;6;8;8;8;8;6;6;6;6;4
"431085 JABOTICABA";4;4;4;4;4;4;4;4;4;4;4;4
"431090 JACUTINGA";1;1;1;1;1;1;1;1;1;1;1;1
"431100 JAGUARAO";12;12;12;12;12;12;12;12;12;12;12;12
"431110 JAGUARI";1;1;1;1;1;1;1;1;1;1;1;1
"431112 JAQUIRANA";2;2;2;2;2;2;2;2;2;2;2;2
"431113 JARI";2;2;2;2;2;2;2;2;2;2;2;2
"431120 JULIO DE CASTILHOS";1;1;1;1;1;1;1;1;1;1;1;1
"431127 LAGOA DOS TRES CANTOS";2;2;2;2;2;2;2;2;2;2;2;2
"431140 LAJEADO";30;30;30;30;30;30;30;30;30;30;30;30
"431142 LAJEADO DO BUGRE";2;2;2;2;2;2;2;2;2;2;2;2
"431162 LINDOLFO COLLOR";6;6;6;6;6;6;6;6;6;6;6;6
"431164 LINHA NOVA";2;2;2;2;2;2;2;2;2;2;2;2
"431171 MACAMBARA";2;2;2;2;2;2;2;2;2;2;2;2
"431173 MAMPITUBA";2;2;2;2;2;2;2;2;2;2;2;2
"431177 MAQUINE";1;1;1;1;1;1;1;1;1;1;1;1
"431179 MARATA";2;2;2;2;2;2;2;2;2;2;2;2
"431180 MARAU";6;6;6;6;6;6;6;6;6;6;6;6
"431198 MARIANA PIMENTEL";2;2;2;2;2;2;2;2;2;2;2;2
"431200 MARIANO MORO";10;10;10;10;10;10;10;10;10;10;10;10
"431210 MATA";2;2;2;2;2;2;2;2;2;2;2;2
"431213 MATO CASTELHANO";2;2;2;2;2;2;2;2;2;2;2;2
"431220 MAXIMILIANO DE ALMEIDA";1;1;1;1;1;1;1;1;1;1;1;1
"431225 MINAS DO LEAO";2;2;2;2;2;2;2;2;2;2;2;2
"431230 MIRAGUAI";2;2;2;2;2;2;2;2;2;2;2;2
"431235 MONTAURI";2;2;2;2;2;2;2;2;2;2;2;2
"431238 MONTE BELO DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"431240 MONTENEGRO";6;6;6;6;6;6;6;6;6;6;6;6
"431242 MORMACO";1;1;1;1;1;1;1;1;1;1;1;1
"431244 MORRINHOS DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"431250 MOSTARDAS";3;3;3;3;3;3;3;3;3;3;3;3
"431260 MUCUM";3;3;3;3;3;3;3;3;3;3;3;3
"431261 MUITOS CAPOES";1;1;1;1;1;1;1;1;1;1;1;1
"431262 MULITERNO";2;2;2;2;2;2;2;2;2;2;2;2
"431265 NAO-ME-TOQUE";14;14;14;14;14;14;14;14;14;14;14;14
"431267 NICOLAU VERGUEIRO";1;1;1;1;1;1;1;1;1;1;1;1
"431270 NONOAI";2;2;2;2;2;2;2;2;2;2;2;2
"431275 NOVA ALVORADA";4;4;4;4;4;4;4;4;4;4;4;4
"431280 NOVA ARACA";3;3;3;3;3;3;3;3;3;3;3;3
"431290 NOVA BASSANO";5;5;5;5;5;5;5;5;5;5;5;5
"431300 NOVA BRESCIA";8;8;8;8;8;8;8;8;7;7;7;7
"431306 NOVA HARTZ";11;11;11;11;11;11;11;11;11;11;11;11
"431308 NOVA PADUA";1;1;1;1;1;1;1;1;1;1;1;1
"431310 NOVA PALMA";4;4;4;4;4;4;4;4;4;4;4;4
"431320 NOVA PETROPOLIS";9;9;9;9;9;9;9;9;9;9;9;9
"431330 NOVA PRATA";9;9;9;9;9;9;9;9;9;9;9;9
"431333 NOVA RAMADA";4;4;4;4;4;4;4;4;4;4;4;4
"431337 NOVA SANTA RITA";5;5;5;5;5;5;5;5;5;5;5;5
"431340 NOVO HAMBURGO";49;49;49;49;49;49;49;49;49;49;49;49
"431342 NOVO MACHADO";4;4;4;4;4;4;4;4;4;4;4;4
"431350 OSORIO";7;7;7;7;7;7;7;7;7;7;7;7
"431360 PAIM FILHO";1;1;1;1;1;1;1;1;1;1;1;1
"431365 PALMARES DO SUL";4;4;4;4;4;4;4;4;4;4;4;4
"431390 PANAMBI";9;9;9;9;9;9;9;9;9;9;9;9
"431395 PANTANO GRANDE";5;5;5;5;5;5;5;5;5;5;5;5
"431400 PARAI";1;1;1;1;1;1;1;1;1;1;1;1
"431402 PARAISO DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"431405 PAROBE";2;2;2;2;2;2;2;2;2;2;2;2
"431407 PASSO DO SOBRADO";1;1;1;1;1;1;1;1;1;1;1;1
"431410 PASSO FUNDO";60;60;63;63;61;61;61;67;67;67;67;67
"431413 PAULO BENTO";2;2;2;2;2;2;2;2;2;2;2;2
"431417 PEDRAS ALTAS";2;2;2;2;2;2;2;2;2;2;2;2
"431430 PEJUCARA";2;2;2;2;2;2;2;2;2;2;2;2
"431440 PELOTAS";97;97;97;97;97;97;97;97;97;97;97;97
"431442 PICADA CAFE";4;4;4;4;4;4;4;4;4;4;4;4
"431445 PINHAL";2;2;2;2;2;2;2;2;2;2;2;2
"431449 PINHEIRINHO DO VALE";2;2;2;2;2;2;2;2;2;2;2;2
"431455 PIRAPO";4;4;4;4;4;4;4;4;4;4;4;4
"431460 PIRATINI";2;2;2;2;2;2;2;2;2;2;2;2
"431475 POCO DAS ANTAS";1;1;1;1;1;1;1;1;1;1;1;1
"431477 PONTAO";4;4;4;4;4;4;4;4;4;4;4;4
"431478 PONTE PRETA";2;2;2;2;2;2;2;2;2;2;2;2
"431480 PORTAO";9;9;9;9;9;9;9;9;9;9;9;9
"431490 PORTO ALEGRE";129;129;129;129;129;129;129;129;127;127;127;127
"431500 PORTO LUCENA";1;1;1;1;1;1;1;1;1;1;1;1
"431510 PORTO XAVIER";3;3;3;3;3;3;3;3;3;3;3;3
"431513 POUSO NOVO";2;2;2;2;2;2;2;2;2;2;2;2
"431514 PRESIDENTE LUCENA";3;3;3;3;3;3;3;3;3;3;3;3
"431520 PUTINGA";2;2;2;2;2;2;2;2;2;2;2;2
"431530 QUARAI";4;4;4;4;4;4;4;2;2;2;2;2
"431532 QUEVEDOS";2;2;2;2;2;2;2;2;2;2;2;2
"431545 RELVADO";3;3;-;3;3;3;3;3;3;3;3;3
"431555 RIO DOS INDIOS";3;3;3;3;3;3;3;3;3;3;3;3
"431560 RIO GRANDE";19;19;19;19;19;19;19;19;19;19;19;19
"431590 RODEIO BONITO";2;2;2;2;2;2;2;2;2;-;-;-
"431600 ROLANTE";2;-;-;-;-;-;-;-;-;-;-;-
"431610 RONDA ALTA";32;32;32;32;32;32;32;32;32;32;32;32
"431620 RONDINHA";2;2;2;2;2;2;2;2;2;2;2;2
"431640 ROSARIO DO SUL";6;6;6;6;6;6;6;6;6;6;6;6
"431643 SALDANHA MARINHO";1;1;1;1;1;1;1;1;1;1;1;1
"431645 SALTO DO JACUI";3;3;3;3;3;3;3;3;3;3;3;3
"431670 SANTA BARBARA DO SUL";4;4;4;4;4;4;4;4;4;4;4;4
"431680 SANTA CRUZ DO SUL";10;10;10;10;10;11;11;11;12;12;12;12
"431690 SANTA MARIA";34;34;34;34;34;34;34;34;34;33;33;33
"431695 SANTA MARIA DO HERVAL";2;2;2;2;2;2;2;2;2;2;2;2
"431700 SANTANA DA BOA VISTA";2;2;2;2;2;2;2;2;2;2;2;2
"431710 SANT'ANA DO LIVRAMENTO";18;18;18;18;18;18;18;18;18;18;18;18
"431720 SANTA ROSA";3;3;3;3;3;3;3;3;3;3;3;3
"431730 SANTA VITORIA DO PALMAR";3;3;3;3;3;3;3;3;3;3;3;3
"431740 SANTIAGO";3;3;3;3;3;3;3;3;3;3;3;3
"431750 SANTO ANGELO";5;5;5;7;7;7;7;7;7;7;7;7
"431760 SANTO ANTONIO DA PATRULHA";1;1;1;1;1;1;1;1;1;1;1;1
"431775 SANTO ANTONIO DO PLANALTO";3;3;3;3;3;3;3;3;3;3;3;3
"431780 SANTO AUGUSTO";4;4;4;4;4;4;4;4;4;4;4;4
"431795 SANTO EXPEDITO DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"431800 SAO BORJA";12;12;12;12;12;12;12;12;12;12;12;12
"431810 SAO FRANCISCO DE ASSIS";9;9;9;9;9;9;9;9;9;9;9;9
"431820 SAO FRANCISCO DE PAULA";4;4;4;4;4;4;4;4;4;7;7;7
"431830 SAO GABRIEL";1;1;1;1;1;1;1;1;1;1;1;1
"431840 SAO JERONIMO";2;2;2;2;2;2;2;2;2;2;2;2
"431842 SAO JOAO DA URTIGA";1;1;1;1;1;1;1;1;1;1;1;1
"431843 SAO JOAO DO POLESINE";2;2;2;2;2;2;2;2;2;2;2;2
"431844 SAO JORGE";2;2;2;2;2;2;2;2;2;2;2;2
"431845 SAO JOSE DAS MISSOES";3;3;3;3;3;3;3;3;3;3;3;3
"431848 SAO JOSE DO HORTENCIO";2;2;2;2;2;2;2;2;2;2;2;2
"431849 SAO JOSE DO INHACORA";8;8;8;8;8;8;8;8;8;8;8;8
"431862 SAO JOSE DOS AUSENTES";3;3;3;3;3;3;3;3;3;3;3;3
"431870 SAO LEOPOLDO";120;120;120;120;120;120;120;120;120;120;120;120
"431880 SAO LOURENCO DO SUL";3;3;3;3;3;3;3;3;3;3;3;3
"431890 SAO LUIZ GONZAGA";4;4;4;4;4;4;4;4;4;4;4;4
"431900 SAO MARCOS";3;3;3;3;3;3;3;3;3;3;3;3
"431912 SAO MARTINHO DA SERRA";3;3;3;3;3;3;3;3;3;3;3;3
"431915 SAO MIGUEL DAS MISSOES";2;2;2;2;2;2;2;2;2;2;2;2
"431935 SAO PEDRO DA SERRA";3;3;3;3;3;3;3;3;3;3;3;3
"431936 SAO PEDRO DAS MISSOES";3;3;3;3;3;3;3;3;3;3;3;3
"431940 SAO PEDRO DO SUL";4;4;4;4;4;4;4;4;4;4;4;4
"431950 SAO SEBASTIAO DO CAI";2;2;2;2;2;2;2;2;2;2;2;2
"431960 SAO SEPE";3;3;3;3;3;3;3;3;3;3;3;3
"431971 SAO VALENTIM DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"431975 SAO VENDELINO";3;3;3;3;3;3;3;3;3;3;3;3
"431980 SAO VICENTE DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"431990 SAPIRANGA";10;10;10;10;10;10;10;10;10;10;10;10
"432000 SAPUCAIA DO SUL";16;16;16;16;16;13;13;13;13;13;13;13
"432010 SARANDI";4;4;4;4;4;4;4;4;4;4;4;4
"432026 SEGREDO";1;1;1;1;1;1;1;1;1;1;1;1
"432030 SELBACH";2;2;2;2;2;2;2;2;2;2;2;2
"432032 SENADOR SALGADO FILHO";3;3;3;3;3;3;3;3;3;3;3;3
"432040 SERAFINA CORREA";3;3;3;3;3;3;3;3;3;3;3;3
"432045 SERIO";1;1;1;1;1;1;1;1;1;1;1;1
"432055 SERTAO SANTANA";3;3;3;3;3;3;3;3;3;3;3;3
"432060 SEVERIANO DE ALMEIDA";2;2;2;2;2;2;2;2;2;2;2;2
"432070 SOBRADINHO";4;4;4;4;4;4;4;4;4;4;4;4
"432085 TABAI";1;1;1;1;1;1;1;1;1;1;1;1
"432100 TAPERA";4;4;4;4;4;4;4;4;4;4;4;4
"432110 TAPES";2;2;2;2;2;2;2;2;2;2;2;2
"432120 TAQUARA";7;7;7;7;7;7;7;9;9;9;9;9
"432130 TAQUARI";9;9;9;9;9;9;9;9;9;9;9;9
"432145 TEUTONIA";3;3;3;3;3;3;3;3;3;3;3;3
"432149 TOROPI";3;3;3;3;3;3;3;3;3;3;3;3
"432150 TORRES";4;4;4;4;4;4;4;4;4;4;4;4
"432160 TRAMANDAI";6;6;6;6;6;6;6;6;6;6;6;6
"432163 TRES ARROIOS";2;2;2;2;2;2;2;2;2;2;2;2
"432166 TRES CACHOEIRAS";5;5;5;5;5;5;5;5;5;5;5;5
"432170 TRES COROAS";6;6;6;6;6;6;6;6;6;6;6;6
"432180 TRES DE MAIO";19;19;19;19;19;19;19;19;19;19;19;19
"432183 TRES FORQUILHAS";2;2;2;2;2;2;2;2;2;2;2;2
"432185 TRES PALMEIRAS";2;2;2;2;2;2;2;2;2;2;2;2
"432190 TRES PASSOS";10;10;10;10;10;10;10;10;10;10;10;10
"432200 TRIUNFO";23;23;23;23;23;23;23;23;23;23;23;23
"432210 TUCUNDUVA";3;3;3;3;3;3;3;3;3;3;3;3
"432218 TUPANCI DO SUL";3;3;3;3;3;3;3;3;3;3;3;3
"432220 TUPANCIRETA";5;5;5;5;5;5;5;5;5;5;5;5
"432225 TUPANDI";3;3;3;3;3;3;3;3;3;3;3;3
"432230 TUPARENDI";2;2;2;2;2;2;2;2;2;2;2;2
"432235 UNIAO DA SERRA";1;1;1;1;1;1;1;1;1;1;1;1
"432237 UNISTALDA";2;2;2;2;2;2;2;2;2;2;2;2
"432250 VACARIA";12;12;12;12;12;12;12;12;12;12;12;12
"432253 VALE DO SOL";4;4;4;4;4;4;4;4;4;4;4;4
"432255 VANINI";2;2;2;2;2;2;2;2;2;2;2;2
"432260 VENANCIO AIRES";8;8;8;8;8;8;8;8;8;8;8;8
"432280 VERANOPOLIS";7;7;7;7;7;7;7;7;7;7;7;7
"432285 VESPASIANO CORREA";3;3;3;3;3;3;3;3;3;3;3;3
"432300 VIAMAO";20;20;20;20;20;20;20;20;20;20;20;20
"432345 VILA NOVA DO SUL";9;9;9;9;9;9;9;9;9;9;9;9
"432350 VISTA ALEGRE";3;3;3;3;3;3;3;3;3;3;3;3
"432380 XANGRI-LA";4;4;4;4;4;4;4;4;4;4;4;4
"500020 AGUA CLARA";2;2;2;2;2;2;2;2;2;2;2;2
"500070 ANASTACIO";4;4;4;4;4;4;4;4;4;4;4;4
"500085 ANGELICA";3;3;3;3;3;3;3;3;3;3;3;3
"500100 APARECIDA DO TABOADO";-;-;-;-;-;-;2;2;2;2;2;2
"500110 AQUIDAUANA";3;3;3;3;3;3;3;3;3;3;3;3
"500124 ARAL MOREIRA";5;5;5;5;5;5;5;5;5;5;5;5
"500150 BANDEIRANTES";2;2;2;2;2;2;2;2;2;2;2;2
"500190 BATAGUASSU";3;3;3;3;5;5;5;5;5;5;5;5
"500200 BATAYPORA";1;1;1;1;1;1;1;1;1;1;1;1
"500220 BONITO";10;10;10;10;10;10;10;10;10;10;10;10
"500230 BRASILANDIA";5;5;5;5;5;5;5;5;5;5;5;5
"500240 CAARAPO";6;6;3;3;3;3;3;3;3;3;3;3
"500260 CAMAPUA";3;3;3;3;3;3;3;3;3;3;3;3
"500270 CAMPO GRANDE";225;218;231;252;264;272;281;281;294;296;296;296
"500280 CARACOL";2;2;2;2;2;2;2;2;2;2;2;2
"500290 CASSILANDIA";6;6;6;6;6;6;6;6;6;6;6;6
"500295 CHAPADAO DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"500320 CORUMBA";15;15;15;15;15;15;15;15;15;15;15;15
"500325 COSTA RICA";5;5;5;5;5;5;5;5;5;5;5;5
"500330 COXIM";6;6;6;6;6;6;6;6;6;6;6;6
"500345 DEODAPOLIS";10;10;10;10;10;10;10;10;10;10;10;10
"500348 DOIS IRMAOS DO BURITI";6;6;6;6;6;6;6;6;6;6;6;6
"500350 DOURADINA";7;7;7;7;7;7;7;7;7;7;7;7
"500370 DOURADOS";101;101;101;101;101;101;101;101;101;109;109;109
"500375 ELDORADO";7;7;7;7;7;7;7;7;7;7;7;7
"500380 FATIMA DO SUL";3;3;3;3;3;3;3;3;3;3;3;3
"500390 FIGUEIRAO";3;3;3;3;3;3;3;3;3;3;3;3
"500410 GUIA LOPES DA LAGUNA";5;5;5;5;5;5;5;5;5;5;5;5
"500430 IGUATEMI";2;2;2;2;2;2;2;2;2;2;2;2
"500440 INOCENCIA";1;1;1;1;1;1;1;1;1;1;1;1
"500460 ITAQUIRAI";2;2;2;2;2;2;2;2;2;2;2;2
"500470 IVINHEMA";7;7;7;8;8;8;8;8;8;8;8;8
"500490 JARAGUARI";5;5;5;5;5;5;5;5;5;5;5;5
"500500 JARDIM";2;2;2;2;2;2;2;2;2;2;2;2
"500510 JATEI";1;1;1;1;1;1;1;1;1;1;1;1
"500515 JUTI";1;1;1;1;1;1;1;1;1;1;1;1
"500520 LADARIO";1;1;1;1;1;1;1;1;1;1;1;1
"500540 MARACAJU";2;2;2;2;2;2;2;2;2;2;2;2
"500568 MUNDO NOVO";6;6;6;6;6;6;6;6;6;6;6;6
"500570 NAVIRAI";5;5;5;5;5;5;5;5;5;5;5;5
"500600 NOVA ALVORADA DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"500620 NOVA ANDRADINA";7;7;7;7;7;7;7;7;7;7;7;7
"500630 PARANAIBA";8;8;2;1;1;1;1;1;1;1;1;1
"500640 PEDRO GOMES";2;2;2;2;2;2;2;2;2;2;2;2
"500710 RIBAS DO RIO PARDO";2;2;2;2;2;2;2;2;2;2;2;2
"500720 RIO BRILHANTE";2;2;2;2;2;2;2;2;2;2;2;2
"500740 RIO VERDE DE MATO GROSSO";10;10;10;10;10;10;10;10;10;10;5;5
"500755 SANTA RITA DO PARDO";1;1;1;1;1;1;1;1;1;1;1;1
"500769 SAO GABRIEL DO OESTE";14;14;14;16;12;12;12;12;12;12;12;12
"500790 SIDROLANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"500793 SONORA";3;3;3;3;3;3;3;3;3;3;3;3
"500830 TRES LAGOAS";41;41;41;41;41;41;41;41;41;33;33;33
"500840 VICENTINA";1;1;1;1;1;1;1;1;1;1;1;1
"510010 ACORIZAL";10;10;10;10;10;10;10;10;10;10;10;10
"510020 AGUA BOA";9;9;9;9;9;9;9;9;9;9;9;9
"510025 ALTA FLORESTA";23;23;23;23;23;21;21;21;21;21;21;21
"510030 ALTO ARAGUAIA";24;24;24;24;24;24;24;24;24;24;24;24
"510035 ALTO BOA VISTA";3;3;4;4;4;4;4;4;4;4;4;4
"510050 ALTO PARAGUAI";6;6;6;6;6;6;6;6;6;6;6;6
"510060 ALTO TAQUARI";4;4;4;4;4;4;4;4;4;4;4;4
"510100 ARAGUAIANA";4;4;4;4;4;4;4;4;4;4;4;4
"510125 ARAPUTANGA";4;4;4;4;4;4;4;4;4;4;4;4
"510130 ARENAPOLIS";13;13;13;13;13;13;13;13;13;13;13;13
"510140 ARIPUANA";10;10;10;10;10;10;10;10;10;10;10;10
"510160 BARAO DE MELGACO";5;5;5;5;5;5;5;5;5;5;5;5
"510170 BARRA DO BUGRES";12;12;12;12;12;12;12;12;12;12;12;12
"510180 BARRA DO GARCAS";20;20;20;20;20;20;20;20;20;20;20;17
"510185 BOM JESUS DO ARAGUAIA";2;2;2;2;2;2;2;2;2;2;2;2
"510190 BRASNORTE";2;2;2;2;2;2;2;2;2;2;2;2
"510250 CACERES";10;10;10;10;10;10;10;10;10;10;10;10
"510263 CAMPO NOVO DO PARECIS";34;34;34;34;34;34;34;34;34;34;34;34
"510267 CAMPO VERDE";13;13;13;13;13;13;13;13;13;13;13;13
"510268 CAMPOS DE JULIO";2;2;2;2;2;2;2;2;2;2;2;2
"510269 CANABRAVA DO NORTE";5;5;5;5;5;5;5;5;5;5;5;5
"510279 CARLINDA";11;11;11;11;11;11;11;11;11;11;11;11
"510305 CLAUDIA";4;4;4;4;4;4;4;4;4;4;4;4
"510320 COLIDER";2;2;2;2;2;2;10;10;10;10;10;10
"510325 COLNIZA";12;12;12;12;13;13;13;13;13;13;13;13
"510330 COMODORO";1;1;1;1;1;1;1;1;1;1;1;1
"510335 CONFRESA";10;10;10;10;10;10;10;10;10;10;10;10
"510336 CONQUISTA D'OESTE";2;2;2;2;2;2;2;2;2;2;2;2
"510337 COTRIGUACU";3;3;3;3;3;3;3;3;3;3;3;3
"510340 CUIABA";166;166;166;164;164;164;172;172;172;171;171;171
"510343 CURVELANDIA";7;7;7;7;7;7;7;7;7;7;7;7
"510345 DENISE";2;2;2;2;2;2;2;2;2;2;2;2
"510350 DIAMANTINO";23;23;23;23;23;23;23;23;23;23;23;23
"510360 DOM AQUINO";10;10;10;10;10;10;10;10;10;10;10;10
"510370 FELIZ NATAL";9;9;9;9;9;9;9;9;9;9;9;9
"510380 FIGUEIROPOLIS D'OESTE";1;1;1;1;1;1;1;1;1;1;1;1
"510385 GAUCHA DO NORTE";17;17;17;17;17;17;17;17;17;17;17;17
"510390 GENERAL CARNEIRO";1;1;1;1;1;1;1;1;1;1;1;1
"510395 GLORIA D'OESTE";2;3;3;3;3;3;3;3;3;3;3;3
"510452 IPIRANGA DO NORTE";11;11;11;11;11;11;11;11;11;11;11;11
"510454 ITANHANGA";10;10;10;10;10;10;10;10;10;10;10;10
"510460 ITIQUIRA";2;2;2;2;2;2;2;2;2;2;2;2
"510480 JACIARA";10;10;10;10;10;10;10;10;10;10;10;10
"510490 JANGADA";5;5;5;6;6;6;6;6;6;6;6;6
"510510 JUARA";1;4;4;1;1;1;1;1;1;1;1;1
"510515 JUINA";40;40;40;40;40;40;40;40;40;40;40;40
"510517 JURUENA";1;1;1;1;1;1;1;1;1;1;1;1
"510520 JUSCIMEIRA";8;8;8;8;8;8;8;8;8;8;8;8
"510523 LAMBARI D'OESTE";5;5;5;5;5;5;5;5;5;5;5;5
"510525 LUCAS DO RIO VERDE";32;32;32;30;30;30;30;30;30;30;30;30
"510530 LUCIARA";8;8;8;8;8;8;8;8;8;8;8;8
"510550 VILA BELA DA SANTISSIMA TRINDADE";1;1;1;1;1;1;1;1;1;1;1;1
"510558 MARCELANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"510560 MATUPA";3;3;3;3;3;3;3;3;3;3;3;3
"510562 MIRASSOL D'OESTE";6;6;6;6;6;6;6;6;6;6;6;6
"510590 NOBRES";7;7;7;7;7;7;7;7;7;7;7;7
"510600 NORTELANDIA";12;12;12;12;12;12;12;12;12;12;12;12
"510610 NOSSA SENHORA DO LIVRAMENTO";1;1;1;1;1;1;1;1;1;1;1;1
"510615 NOVA BANDEIRANTES";2;2;2;2;2;2;2;2;2;2;2;2
"510618 NOVA LACERDA";13;13;13;13;13;13;13;13;13;13;13;13
"510619 NOVA SANTA HELENA";7;7;7;7;7;7;7;7;7;7;7;7
"510622 NOVA MUTUM";16;16;16;16;16;16;16;16;20;20;20;20
"510623 NOVA OLIMPIA";12;12;12;12;12;12;12;12;12;12;12;12
"510625 NOVA XAVANTINA";3;9;9;9;9;9;9;9;9;9;9;9
"510626 NOVO MUNDO";11;11;11;11;11;11;11;11;11;11;11;11
"510627 NOVO HORIZONTE DO NORTE";1;1;1;1;1;1;1;1;1;1;1;1
"510628 NOVO SAO JOAQUIM";2;2;2;2;2;2;2;2;2;2;2;2
"510630 PARANATINGA";7;7;7;7;7;7;7;7;7;7;7;7
"510631 NOVO SANTO ANTONIO";-;3;3;3;3;3;3;3;3;3;3;3
"510637 PEDRA PRETA";2;2;2;2;2;2;2;2;2;2;2;2
"510642 PEIXOTO DE AZEVEDO";7;7;7;7;7;7;7;7;7;7;7;7
"510650 POCONE";1;1;1;1;1;1;1;1;1;1;1;1
"510665 PONTAL DO ARAGUAIA";3;3;3;3;3;3;3;3;3;3;3;3
"510677 PORTO ALEGRE DO NORTE";6;6;6;6;6;6;6;6;6;6;6;6
"510680 PORTO DOS GAUCHOS";4;4;4;4;4;4;4;4;4;4;4;4
"510682 PORTO ESPERIDIAO";2;2;2;2;2;2;2;2;2;2;2;2
"510700 POXOREO";8;8;8;8;8;8;8;8;8;8;8;8
"510704 PRIMAVERA DO LESTE";16;16;16;16;16;16;16;16;16;16;16;16
"510706 QUERENCIA";7;7;7;7;7;7;7;7;7;7;7;7
"510718 RIBEIRAO CASCALHEIRA";6;6;6;6;6;6;6;6;6;6;6;6
"510720 RIO BRANCO";3;3;3;3;3;3;3;3;3;3;3;3
"510726 SANTO AFONSO";2;2;2;2;2;2;2;2;2;2;2;2
"510729 SAO JOSE DO POVO";6;6;6;6;6;6;6;6;6;6;6;6
"510730 SAO JOSE DO RIO CLARO";22;22;22;22;22;22;22;22;22;22;22;22
"510735 SAO JOSE DO XINGU";5;5;5;5;5;5;5;5;5;5;5;5
"510740 SAO PEDRO DA CIPA";4;4;4;4;4;4;4;4;4;4;4;4
"510760 RONDONOPOLIS";33;33;33;33;33;33;33;34;34;34;34;34
"510770 ROSARIO OESTE";19;19;19;19;19;19;19;19;19;19;19;19
"510774 SANTA CRUZ DO XINGU";1;1;1;1;1;1;1;1;1;1;1;1
"510776 SANTA RITA DO TRIVELATO";1;1;1;1;1;1;1;1;1;1;1;1
"510777 SANTA TEREZINHA";7;7;7;7;7;7;7;7;7;7;7;7
"510779 SANTO ANTONIO DO LESTE";2;2;2;2;2;2;2;2;2;2;2;2
"510780 SANTO ANTONIO DO LEVERGER";2;2;2;2;2;2;2;2;2;2;2;2
"510785 SAO FELIX DO ARAGUAIA";10;10;10;10;10;10;10;10;10;10;10;10
"510787 SAPEZAL";10;10;10;10;10;10;10;10;10;10;10;10
"510788 SERRA NOVA DOURADA";2;2;2;2;2;2;2;2;2;2;2;2
"510790 SINOP";75;75;76;76;76;76;76;80;80;80;80;80
"510792 SORRISO";31;31;31;32;35;35;35;35;35;35;35;35
"510794 TABAPORA";2;2;2;2;2;2;2;2;2;2;2;2
"510795 TANGARA DA SERRA";19;19;19;19;19;19;19;20;20;21;21;21
